taxonID,record_id,best_match,num_16s,nstd,Kingdom,Phylum,Class,Order,Family,Genus
7d3d773f3189e08089ad57fbed6c126d,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.097733540960955,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,unknown Microtrichales,unknown Microtrichales
820c2e1bda097ad9589db56486c8a871,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.162798378928227,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales
8271606fda5d3beab5d15e5fece48deb,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.144550609399691,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella
83670e5abca5c9ce92e6b812d483992f,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.0663415654211714,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,unknown Microtrichales,unknown Microtrichales
84b5d2327724156b7aadf1cb48ec1a59,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.156350127673575,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales
8b3d49f5fc7b3ccafc63fd46ea5204ec,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.10228590698627,Bacteria,Actinobacteria,Acidimicrobiia,unknown Acidimicrobiia,unknown Acidimicrobiia,unknown Acidimicrobiia
90c28e7f8932329220ca2b374b396eb9,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.164127577326696,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales
98cbaa3bdbe9965be6d3ee6095a81fb5,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.169102719948427,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales
9adced5e40a4bfffc1dc3fc0ed227813,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.169102719948428,Bacteria,Actinobacteria,Thermoleophilia,unknown Thermoleophilia,unknown Thermoleophilia,unknown Thermoleophilia
9d72c78e800cb38e8dab92e6c1bd8082,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.0750625939175192,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Ilumatobacter
9d8033a845c723d6461d0991c0f2b5b8,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.159894915345674,Bacteria,Actinobacteria,Acidimicrobiia,unknown Acidimicrobiia,unknown Acidimicrobiia,unknown Acidimicrobiia
9dc1fde5601160c061a0baecdd176629,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.0706894036844197,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,unknown Ilumatobacteraceae
a0be1f237e106b389f695ee440cdc391,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.154275218897655,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales
a44a87c8cee119e340ab77aa7f010a81,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.159185220067398,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales
a455354b6d5e2a065081ffa71f8bd3e8,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.136741167595296,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella
aa57238ca13f5fb36ae22121fa8552e7,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.149397152920766,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales
aa8d4f5a372a8d664549f8d852f78caf,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.131338983374756,Bacteria,Actinobacteria,Acidimicrobiia,IMCC26256,unknown IMCC26256,unknown IMCC26256
ac9ad3218edc35ec43a90a072c941068,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.136741167595296,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,unknown 67-14
adaaa37fb7ef9587800a31f4a2413e7e,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.120776828159258,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,unknown Microtrichales,unknown Microtrichales
afbc243773f8db438a98a6d4eaba3771,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.145832187994585,Bacteria,Actinobacteria,Acidimicrobiia,IMCC26256,unknown IMCC26256,unknown IMCC26256
b12a319d4c8662337281d64e71ce8b2f,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.0794614335068232,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,unknown Microtrichales,unknown Microtrichales
b26710782e56b6189c75745e293198af,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.304098831081111,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,unknown Roseiflexaceae
b4694bd576a4824b92a945a2c220e05e,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.144550609399691,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales
b703a3254a4008effc03d2ce269bb749,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.125471679170646,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,unknown Microtrichales,unknown Microtrichales
b9f425f21051ce146b125f0214255b78,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.149397152920766,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella
bab3fc8b234f40ab47b7909a580337d7,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.10228590698627,Bacteria,Actinobacteria,Acidimicrobiia,unknown Acidimicrobiia,unknown Acidimicrobiia,unknown Acidimicrobiia
bac65c00d4267277a39c93520c8010d2,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.151399614650052,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales
bb9949f59eb2890880593a73b4c1c77f,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.141595553474519,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella
bf35be28e6a065472478c226eeeda271,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.10228590698627,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,unknown Microtrichales,unknown Microtrichales
c08556fc5d750ff0d6f0e71061cf501c,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.166350275825691,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales
c3b2b7d239176916dc1cef2adeda15f0,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.0750625939175193,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,unknown Microtrichales,unknown Microtrichales
c4d5c42a75699703e1f2db7bad77caff,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.159185220067398,Bacteria,Actinobacteria,0319-7L14,unknown 0319-7L14,unknown 0319-7L14,unknown 0319-7L14
c66c4024476273ac31696e6f4806e6b0,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.154275218897655,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales
c919650150fa3828062d62377f143722,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.136741167595296,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella
cccf2d648982e538696d5eed3cadf686,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.12825279889575,Bacteria,Actinobacteria,Acidimicrobiia,IMCC26256,unknown IMCC26256,unknown IMCC26256
d0b28b2ed6a98bc228231e7721cadcde,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.169102719948428,Bacteria,Actinobacteria,Acidimicrobiia,unknown Acidimicrobiia,unknown Acidimicrobiia,unknown Acidimicrobiia
d0e2c1585bf6ce0d4c6f534719f4f75c,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.0989973546795778,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Iamiaceae,Iamia
d11051637e8ba4e893d3cbc81e915354,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.0932086403578212,Bacteria,Actinobacteria,Acidimicrobiia,IMCC26256,unknown IMCC26256,unknown IMCC26256
d3eb6543a8b642861413369f7802cc6e,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.154275218897655,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella
d441f2177f482301f5e3b404a2289184,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.154275218897655,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella
d5a170238edbf3162404f4c1196bdad1,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.161333534712585,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales
d76b95bec67067a32e0830f5f53dc38a,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.149397152920766,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella
d9bfcff5825558b33ffec8161b26b3fd,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.139735183547491,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella
dd76137c7b2d466690cba4f9c150be09,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.146481564240424,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales
de8f492ed12133aa29c28462beaa6a91,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.149397152920766,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales
df40695686428b1ac762fad352da27fb,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.154275218897655,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales
e1721525017479ad59b1484944fe435c,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.032437487845157,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,unknown Microtrichales,unknown Microtrichales
e2ebc57b27503d7f2406d39af4ed8265,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.111474383321676,Bacteria,Actinobacteria,Acidimicrobiia,unknown Acidimicrobiia,unknown Acidimicrobiia,unknown Acidimicrobiia
e2f8969b43711bf7771fe5849a4748f7,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.161333534712585,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella
e355069d3b6f74f05bc52928c2d6c94f,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.120776828159258,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Iamiaceae,Iamia
e60980b55f661c8f97f12b0959715dec,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.144550609399691,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales
e900933c0ad8c53cd5727dfce9e0712f,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.154275218897655,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales
eaa40764c18ac76705b7e6e0d131943e,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.131917999847569,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella
ee8ec4d8c89c0284914be254fb1fd719,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.0842399236161518,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,unknown Microtrichales,unknown Microtrichales
f6714f3b5f567a59e40f30694d4574e1,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.0932086403578213,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,unknown Microtrichales,unknown Microtrichales
f6a121bcdc09ec354eace8644f160d82,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.145832187994585,Bacteria,Actinobacteria,Acidimicrobiia,IMCC26256,unknown IMCC26256,unknown IMCC26256
f7d74217a712cab09ed9312e5f30bcc5,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.0977335409609549,Bacteria,Actinobacteria,Acidimicrobiia,unknown Acidimicrobiia,unknown Acidimicrobiia,unknown Acidimicrobiia
fe2a71845f3dcf676150510827c5e7ec,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.164127577326696,Bacteria,Actinobacteria,Thermoleophilia,unknown Thermoleophilia,unknown Thermoleophilia,unknown Thermoleophilia
ffbbda4406a71d56d1eaf0011a06b77e,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.164127577326696,Bacteria,Actinobacteria,Thermoleophilia,unknown Thermoleophilia,unknown Thermoleophilia,unknown Thermoleophilia
ffc54d49194e9981d05135b9bc5db06d,GCF_009650215.1,Actinomarinicola tropica|GCF_009650215.1|NZ_CP045851.1|Chromosome: ANONYMOUS|1821056..1822581 +,1,0.106410440426412,Bacteria,Actinobacteria,Acidimicrobiia,unknown Acidimicrobiia,unknown Acidimicrobiia,unknown Acidimicrobiia
bcf4ba97966e218447ac60f9381d1832,GCF_013184985.2,Actinomyces sp. ZJ34|GCF_013184985.2|NZ_CP063418.1|Chromosome: ANONYMOUS|276835..278371 +,3,0.11292964385931,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,unknown Micromonosporaceae
2800240f06d65555abe58013b592230c,GCF_000494755.1,Actinoplanes friuliensis DSM 7358|GCF_000494755.1|NC_022657.1|Chromosome: ANONYMOUS|195247..196765 +,3,0,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,unknown Micromonosporaceae
66da19a62f88a4a24dcd3ff342f6e7e7,GCF_000494755.1,Actinoplanes friuliensis DSM 7358|GCF_000494755.1|NC_022657.1|Chromosome: ANONYMOUS|195247..196765 +,3,0.062536206704021,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,unknown Micromonosporaceae
2caf086c9107ead6cef5aba63f998cef,GCF_000389965.1,Actinoplanes sp. N902-109|GCF_000389965.1|NC_021191.1|Chromosome: ANONYMOUS|183858..185373 +,4,0,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,unknown Micromonosporaceae
3ac85ef48474943eb7bceb8eefd3f5b1,GCF_000389965.1,Actinoplanes sp. N902-109|GCF_000389965.1|NC_021191.1|Chromosome: ANONYMOUS|183858..185373 +,4,0.0411061773709867,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,unknown Micromonosporaceae
65782327dff76290beb1385eae3d4293,GCF_000389965.1,Actinoplanes sp. N902-109|GCF_000389965.1|NC_021191.1|Chromosome: ANONYMOUS|183858..185373 +,4,0.0080107199888825,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,unknown Micromonosporaceae
f9a5aef80d538fadb2ee96a087ffc675,GCF_000389965.1,Actinoplanes sp. N902-109|GCF_000389965.1|NC_021191.1|Chromosome: ANONYMOUS|183858..185373 +,4,0.00399466413457764,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,unknown Micromonosporaceae
4bd5e425595edfd8b6e35e9bea53cfbf,GCF_000237145.1,Actinoplanes sp. SE50/110|GCF_000237145.1|NC_017803.1|Chromosome: ANONYMOUS|155650..157166 +,6,0.116111183252923,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter
55521394599409f24b29c59021d74227,GCF_000237145.1,Actinoplanes sp. SE50/110|GCF_000237145.1|NC_017803.1|Chromosome: ANONYMOUS|155650..157166 +,6,0.120776828159258,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter
753d0b0a66a4cc46286072fa0ad3cffc,GCF_000237145.1,Actinoplanes sp. SE50/110|GCF_000237145.1|NC_017803.1|Chromosome: ANONYMOUS|155650..157166 +,6,0.139735183547491,Bacteria,Actinobacteria,MB-A2-108,unknown MB-A2-108,unknown MB-A2-108,unknown MB-A2-108
927074182ab1aa1bc0cba89f6b472353,GCF_000237145.1,Actinoplanes sp. SE50/110|GCF_000237145.1|NC_017803.1|Chromosome: ANONYMOUS|155650..157166 +,6,0.144550609399691,Bacteria,Actinobacteria,0319-7L14,unknown 0319-7L14,unknown 0319-7L14,unknown 0319-7L14
966a23554548104e496b10ea88907403,GCF_000237145.1,Actinoplanes sp. SE50/110|GCF_000237145.1|NC_017803.1|Chromosome: ANONYMOUS|155650..157166 +,6,0.120776828159258,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter
0e073539a87a7605cc9acfb409c9c8c0,GCF_003711105.1,Actinoplanes teichomyceticus ATCC 31121|GCF_003711105.1|NZ_CP023865.1|Chromosome: ANONYMOUS|172502..174027 +,6,0.116111183252923,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter
628203d470df89f7192622fba3bc4611,GCF_003711105.1,Actinoplanes teichomyceticus ATCC 31121|GCF_003711105.1|NZ_CP023865.1|Chromosome: ANONYMOUS|172502..174027 +,6,0.154275218897655,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales
8cb170ee5e0825b9d9b143bcf803dbf7,GCF_003711105.1,Actinoplanes teichomyceticus ATCC 31121|GCF_003711105.1|NZ_CP023865.1|Chromosome: ANONYMOUS|172502..174027 +,6,0.0367420403999723,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Crossiella
8fd882b79f5f44cb00cfb65fe8fb88b8,GCF_003711105.1,Actinoplanes teichomyceticus ATCC 31121|GCF_003711105.1|NZ_CP023865.1|Chromosome: ANONYMOUS|172502..174027 +,6,0.0409378555389579,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Crossiella
b30807bb242089da4141e3791a0139a6,GCF_003711105.1,Actinoplanes teichomyceticus ATCC 31121|GCF_003711105.1|NZ_CP023865.1|Chromosome: ANONYMOUS|172502..174027 +,6,0.146481564240424,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales
bb2436f06a72510e084898ea7e016296,GCF_003711105.1,Actinoplanes teichomyceticus ATCC 31121|GCF_003711105.1|NZ_CP023865.1|Chromosome: ANONYMOUS|172502..174027 +,6,0.0161080017077702,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes
f40aa08e17550255fbe9bb1aa6199a4a,GCF_003711105.1,Actinoplanes teichomyceticus ATCC 31121|GCF_003711105.1|NZ_CP023865.1|Chromosome: ANONYMOUS|172502..174027 +,6,0.0242936218432344,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes
74a502a40ff09df37181f7d2da574f04,GCF_003516205.1,Actinosynnema pretiosum subsp. pretiosum|GCF_003516205.1|NZ_CP029607.1|Chromosome: ANONYMOUS|201751..203275 +,5,0.0409378555389579,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Crossiella
1160a26b20cdeea26aeca44841a8b5a7,GCF_014075995.1,Adhaeribacter radiodurans|GCF_014075995.1|NZ_CP055153.1|Chromosome: ANONYMOUS|2245420..2246938 +,3,0.0543413094112524,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Hymenobacteraceae,Adhaeribacter
b7b5a2969d7d9b3968ec01ce99e34dc1,GCF_014075995.1,Adhaeribacter radiodurans|GCF_014075995.1|NZ_CP055153.1|Chromosome: ANONYMOUS|2245420..2246938 +,3,0.0163049899771187,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Hymenobacteraceae,Adhaeribacter
079be05e2f1e4609401d8de00afac2e7,GCF_002243625.1,Aeribacillus pallidus|GCF_002243625.1|NZ_CP017703.1|Chromosome: ANONYMOUS|1038371..1039924 +,7,0.190202069099119,Bacteria,Chloroflexi,Ktedonobacteria,C0119,unknown C0119,unknown C0119
0cdc0b96c6c636bdc2a7f5401c5ae8b8,GCF_001509405.1,Aeromicrobium erythreum|GCF_001509405.1|NZ_CP011502.1|Chromosome: ANONYMOUS|954643..956161 +,2,0.057959862779278,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella
2778a97abaa9934c750ccc3c3708de48,GCF_001509405.1,Aeromicrobium erythreum|GCF_001509405.1|NZ_CP011502.1|Chromosome: ANONYMOUS|954643..956161 +,2,0.01610800170777,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Aeromicrobium
